#
# Copyright © 2026-2026 Unicode, Inc.
# For terms of use, see https://www.unicode.org/terms_of_use.html
#
# Format: type;rule name;number;expected result
# type: spell=SpelloutRules, digits=OrdinalRules, number=NumberingSystemRules
# rule name: empty for the default ruleset
#
spell;%spellout-numbering;1000000000;миллиард
spell;%spellout-numbering;1000000001;миллиард бер
spell;%spellout-numbering;1999999999;миллиард туғыҙ йөҙ туҡһан туғыҙ миллион туғыҙ йөҙ туҡһан туғыҙ мең туғыҙ йөҙ туҡһан туғыҙ
spell;%spellout-numbering;2000000000;ике миллиард
spell;%spellout-numbering;2000000001;ике миллиард бер
spell;%spellout-numbering;999999999999;туғыҙ йөҙ туҡһан туғыҙ миллиард туғыҙ йөҙ туҡһан туғыҙ миллион туғыҙ йөҙ туҡһан туғыҙ мең туғыҙ йөҙ туҡһан туғыҙ
spell;%spellout-numbering;1000000000000;триллион
spell;%spellout-numbering;1000000000001;триллион бер
spell;%spellout-numbering;1999999999999;триллион туғыҙ йөҙ туҡһан туғыҙ миллиард туғыҙ йөҙ туҡһан туғыҙ миллион туғыҙ йөҙ туҡһан туғыҙ мең туғыҙ йөҙ туҡһан туғыҙ
spell;%spellout-numbering;2000000000000;ике триллион
spell;%spellout-numbering;2000000000001;ике триллион бер
spell;%spellout-numbering;999999999999999;туғыҙ йөҙ туҡһан туғыҙ триллион туғыҙ йөҙ туҡһан туғыҙ миллиард туғыҙ йөҙ туҡһан туғыҙ миллион туғыҙ йөҙ туҡһан туғыҙ мең туғыҙ йөҙ туҡһан туғыҙ
spell;%spellout-numbering;1000000000000000;квадриллион
spell;%spellout-numbering;1000000000000001;квадриллион бер
spell;%spellout-numbering;1999999999999999;квадриллион туғыҙ йөҙ туҡһан туғыҙ триллион туғыҙ йөҙ туҡһан туғыҙ миллиард туғыҙ йөҙ туҡһан туғыҙ миллион туғыҙ йөҙ туҡһан туғыҙ мең туғыҙ йөҙ туҡһан туғыҙ
spell;%spellout-numbering;2000000000000000;ике квадриллион
spell;%spellout-numbering;2000000000000001;ике квадриллион бер
spell;%spellout-numbering;Infinity;сикһеҙлек
spell;%spellout-numbering;NaN;һан түгел
spell;%spellout-numbering-year;1;бер
spell;%spellout-numbering-year;1999;мең туғыҙ йөҙ туҡһан туғыҙ
spell;%spellout-numbering-year;2000;ике мең
spell;%spellout-numbering-year;2001;ике мең бер
