child	parent
http://www.wikidata.org/entity/Q85635076	http://www.wikidata.org/entity/Q3514892
http://www.wikidata.org/entity/Q3374890	http://www.wikidata.org/entity/Q3515185
http://www.wikidata.org/entity/Q4869253	http://www.wikidata.org/entity/Q3515594
http://www.wikidata.org/entity/Q4869253	http://www.wikidata.org/entity/Q12631462
http://www.wikidata.org/entity/Q24390250	http://www.wikidata.org/entity/Q3514498
http://www.wikidata.org/entity/Q24390337	http://www.wikidata.org/entity/Q3514498
http://www.wikidata.org/entity/Q24390422	http://www.wikidata.org/entity/Q3514498
http://www.wikidata.org/entity/Q24451182	http://www.wikidata.org/entity/Q3515594
http://www.wikidata.org/entity/Q24451273	http://www.wikidata.org/entity/Q3515594
http://www.wikidata.org/entity/Q30317188	http://www.wikidata.org/entity/Q3515594
http://www.wikidata.org/entity/Q30317204	http://www.wikidata.org/entity/Q3515594
http://www.wikidata.org/entity/Q39079048	http://www.wikidata.org/entity/Q3515311
http://www.wikidata.org/entity/Q371304	http://www.wikidata.org/entity/Q3832998
http://www.wikidata.org/entity/Q1166814	http://www.wikidata.org/entity/Q3833021
http://www.wikidata.org/entity/Q1285318	http://www.wikidata.org/entity/Q3833021
http://www.wikidata.org/entity/Q2736449	http://www.wikidata.org/entity/Q3833005
http://www.wikidata.org/entity/Q3119651	http://www.wikidata.org/entity/Q3832998
http://www.wikidata.org/entity/Q3123295	http://www.wikidata.org/entity/Q3832998
http://www.wikidata.org/entity/Q3138887	http://www.wikidata.org/entity/Q3832994
http://www.wikidata.org/entity/Q3217483	http://www.wikidata.org/entity/Q3832998
http://www.wikidata.org/entity/Q3217480	http://www.wikidata.org/entity/Q3832998
http://www.wikidata.org/entity/Q3217530	http://www.wikidata.org/entity/Q3832998
http://www.wikidata.org/entity/Q3449138	http://www.wikidata.org/entity/Q3833021
http://www.wikidata.org/entity/Q3537135	http://www.wikidata.org/entity/Q3833021
http://www.wikidata.org/entity/Q5223660	http://www.wikidata.org/entity/Q3833021
http://www.wikidata.org/entity/Q5318651	http://www.wikidata.org/entity/Q3833021
http://www.wikidata.org/entity/Q5908687	http://www.wikidata.org/entity/Q3833010
http://www.wikidata.org/entity/Q5908722	http://www.wikidata.org/entity/Q3833010
http://www.wikidata.org/entity/Q6842374	http://www.wikidata.org/entity/Q3833010
http://www.wikidata.org/entity/Q6863640	http://www.wikidata.org/entity/Q3832998
http://www.wikidata.org/entity/Q7022072	http://www.wikidata.org/entity/Q3833021
http://www.wikidata.org/entity/Q7022712	http://www.wikidata.org/entity/Q3833021
http://www.wikidata.org/entity/Q7126938	http://www.wikidata.org/entity/Q3832998
http://www.wikidata.org/entity/Q7126952	http://www.wikidata.org/entity/Q3832998
http://www.wikidata.org/entity/Q7684401	http://www.wikidata.org/entity/Q3833010
http://www.wikidata.org/entity/Q7810697	http://www.wikidata.org/entity/Q3833010
http://www.wikidata.org/entity/Q17056216	http://www.wikidata.org/entity/Q3833021
http://www.wikidata.org/entity/Q56199048	http://www.wikidata.org/entity/Q3833010
http://www.wikidata.org/entity/Q60611652	http://www.wikidata.org/entity/Q3833021
http://www.wikidata.org/entity/Q63537289	http://www.wikidata.org/entity/Q3833021
http://www.wikidata.org/entity/Q36924	http://www.wikidata.org/entity/Q3849625
http://www.wikidata.org/entity/Q7862789	http://www.wikidata.org/entity/Q3849625
http://www.wikidata.org/entity/Q35764	http://www.wikidata.org/entity/Q3699526
http://www.wikidata.org/entity/Q85516014	http://www.wikidata.org/entity/Q3699526
http://www.wikidata.org/entity/Q3447116	http://www.wikidata.org/entity/Q3699526
http://www.wikidata.org/entity/Q88800763	http://www.wikidata.org/entity/Q3813392
http://www.wikidata.org/entity/Q29561	http://www.wikidata.org/entity/Q4055404
http://www.wikidata.org/entity/Q36860	http://www.wikidata.org/entity/Q4055404
http://www.wikidata.org/entity/Q56515	http://www.wikidata.org/entity/Q4055404
http://www.wikidata.org/entity/Q56567	http://www.wikidata.org/entity/Q4055404
http://www.wikidata.org/entity/Q56638	http://www.wikidata.org/entity/Q4055404
http://www.wikidata.org/entity/Q492152	http://www.wikidata.org/entity/Q4055404
http://www.wikidata.org/entity/Q2936334	http://www.wikidata.org/entity/Q3528744
http://www.wikidata.org/entity/Q3199686	http://www.wikidata.org/entity/Q3528744
http://www.wikidata.org/entity/Q3365443	http://www.wikidata.org/entity/Q3528744
http://www.wikidata.org/entity/Q35947	http://www.wikidata.org/entity/Q4090000
http://www.wikidata.org/entity/Q36137	http://www.wikidata.org/entity/Q4090000
http://www.wikidata.org/entity/Q3442442	http://www.wikidata.org/entity/Q4090000
http://www.wikidata.org/entity/Q6909216	http://www.wikidata.org/entity/Q4090000
http://www.wikidata.org/entity/Q7810466	http://www.wikidata.org/entity/Q4090000
http://www.wikidata.org/entity/Q12644231	http://www.wikidata.org/entity/Q4090000
http://www.wikidata.org/entity/Q16115423	http://www.wikidata.org/entity/Q4090000
http://www.wikidata.org/entity/Q29579	http://www.wikidata.org/entity/Q4126648
http://www.wikidata.org/entity/Q33158	http://www.wikidata.org/entity/Q4126648
http://www.wikidata.org/entity/Q2356364	http://www.wikidata.org/entity/Q4126648
http://www.wikidata.org/entity/Q24952038	http://www.wikidata.org/entity/Q4126648
http://www.wikidata.org/entity/Q13354	http://www.wikidata.org/entity/Q4119872
http://www.wikidata.org/entity/Q35537	http://www.wikidata.org/entity/Q4119872
http://www.wikidata.org/entity/Q35766	http://www.wikidata.org/entity/Q4119872
http://www.wikidata.org/entity/Q36183	http://www.wikidata.org/entity/Q4119872
http://www.wikidata.org/entity/Q2194290	http://www.wikidata.org/entity/Q3832950
http://www.wikidata.org/entity/Q2678840	http://www.wikidata.org/entity/Q3832950
http://www.wikidata.org/entity/Q10751739	http://www.wikidata.org/entity/Q3832945
http://www.wikidata.org/entity/Q12953704	http://www.wikidata.org/entity/Q3832945
http://www.wikidata.org/entity/Q12953952	http://www.wikidata.org/entity/Q3833015
http://www.wikidata.org/entity/Q15699255	http://www.wikidata.org/entity/Q3833015
http://www.wikidata.org/entity/Q47090856	http://www.wikidata.org/entity/Q3833015
http://www.wikidata.org/entity/Q1977429	http://www.wikidata.org/entity/Q4196968
http://www.wikidata.org/entity/Q3360016	http://www.wikidata.org/entity/Q4196968
http://www.wikidata.org/entity/Q5997810	http://www.wikidata.org/entity/Q4196968
http://www.wikidata.org/entity/Q6792550	http://www.wikidata.org/entity/Q4196968
http://www.wikidata.org/entity/Q9264	http://www.wikidata.org/entity/Q4215335
http://www.wikidata.org/entity/Q13263	http://www.wikidata.org/entity/Q4215329
http://www.wikidata.org/entity/Q25502	http://www.wikidata.org/entity/Q4215329
http://www.wikidata.org/entity/Q27927	http://www.wikidata.org/entity/Q4215329
http://www.wikidata.org/entity/Q33627	http://www.wikidata.org/entity/Q4215329
http://www.wikidata.org/entity/Q35716	http://www.wikidata.org/entity/Q4213541
http://www.wikidata.org/entity/Q36601	http://www.wikidata.org/entity/Q4213541
http://www.wikidata.org/entity/Q36831	http://www.wikidata.org/entity/Q4215329
http://www.wikidata.org/entity/Q3507959	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q4500404	http://www.wikidata.org/entity/Q4215335
http://www.wikidata.org/entity/Q5285033	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q5523396	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q6444526	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q6841639	http://www.wikidata.org/entity/Q4215329
http://www.wikidata.org/entity/Q6881575	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q7021944	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q7967859	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q8048335	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q10632195	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q10723454	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q13653138	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q16978087	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q25559563	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q32571318	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q33060526	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q33060533	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q56325199	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q56825029	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q57337359	http://www.wikidata.org/entity/Q4215578
http://www.wikidata.org/entity/Q11002922	http://www.wikidata.org/entity/Q3438391
http://www.wikidata.org/entity/Q12952953	http://www.wikidata.org/entity/Q3438391
http://www.wikidata.org/entity/Q42303990	http://www.wikidata.org/entity/Q3438391
http://www.wikidata.org/entity/Q9610	http://www.wikidata.org/entity/Q4179137
http://www.wikidata.org/entity/Q29401	http://www.wikidata.org/entity/Q4179137
http://www.wikidata.org/entity/Q33173	http://www.wikidata.org/entity/Q4179137
http://www.wikidata.org/entity/Q37059	http://www.wikidata.org/entity/Q4179137
http://www.wikidata.org/entity/Q107492963	http://www.wikidata.org/entity/Q4179137
http://www.wikidata.org/entity/Q2044560	http://www.wikidata.org/entity/Q4179137
http://www.wikidata.org/entity/Q3241177	http://www.wikidata.org/entity/Q4179137
http://www.wikidata.org/entity/Q3241618	http://www.wikidata.org/entity/Q4179137
http://www.wikidata.org/entity/Q5575210	http://www.wikidata.org/entity/Q4179137
http://www.wikidata.org/entity/Q52008172	http://www.wikidata.org/entity/Q4087011
http://www.wikidata.org/entity/Q34119	http://www.wikidata.org/entity/Q4409630
http://www.wikidata.org/entity/Q36848	http://www.wikidata.org/entity/Q4409630
http://www.wikidata.org/entity/Q3033575	http://www.wikidata.org/entity/Q4412613
http://www.wikidata.org/entity/Q3094570	http://www.wikidata.org/entity/Q4412613
http://www.wikidata.org/entity/Q3192799	http://www.wikidata.org/entity/Q4412613
http://www.wikidata.org/entity/Q3217358	http://www.wikidata.org/entity/Q4412613
http://www.wikidata.org/entity/Q4251381	http://www.wikidata.org/entity/Q4409630
http://www.wikidata.org/entity/Q4426878	http://www.wikidata.org/entity/Q4409630
http://www.wikidata.org/entity/Q4506461	http://www.wikidata.org/entity/Q4409630
http://www.wikidata.org/entity/Q11732388	http://www.wikidata.org/entity/Q4412613
http://www.wikidata.org/entity/Q12953228	http://www.wikidata.org/entity/Q4412613
http://www.wikidata.org/entity/Q3446651	http://www.wikidata.org/entity/Q3915680
http://www.wikidata.org/entity/Q5224156	http://www.wikidata.org/entity/Q3915822
http://www.wikidata.org/entity/Q11011534	http://www.wikidata.org/entity/Q3913331
http://www.wikidata.org/entity/Q18638319	http://www.wikidata.org/entity/Q3915822
http://www.wikidata.org/entity/Q25559316	http://www.wikidata.org/entity/Q3915361
http://www.wikidata.org/entity/Q42307874	http://www.wikidata.org/entity/Q3914444
http://www.wikidata.org/entity/Q50924919	http://www.wikidata.org/entity/Q3914398
http://www.wikidata.org/entity/Q50924996	http://www.wikidata.org/entity/Q3915477
http://www.wikidata.org/entity/Q50927268	http://www.wikidata.org/entity/Q3914398
http://www.wikidata.org/entity/Q51115432	http://www.wikidata.org/entity/Q3915595
http://www.wikidata.org/entity/Q52152004	http://www.wikidata.org/entity/Q3914890
http://www.wikidata.org/entity/Q53869538	http://www.wikidata.org/entity/Q3915477
http://www.wikidata.org/entity/Q55818645	http://www.wikidata.org/entity/Q3914383
http://www.wikidata.org/entity/Q57548800	http://www.wikidata.org/entity/Q3913317
http://www.wikidata.org/entity/Q63313662	http://www.wikidata.org/entity/Q3913977
http://www.wikidata.org/entity/Q63313668	http://www.wikidata.org/entity/Q3913977
http://www.wikidata.org/entity/Q67405276	http://www.wikidata.org/entity/Q3913852
http://www.wikidata.org/entity/Q7227561	http://www.wikidata.org/entity/Q4372020
http://www.wikidata.org/entity/Q7847646	http://www.wikidata.org/entity/Q4372020
http://www.wikidata.org/entity/Q32878	http://www.wikidata.org/entity/Q4537269
http://www.wikidata.org/entity/Q33601	http://www.wikidata.org/entity/Q4536504
http://www.wikidata.org/entity/Q34299	http://www.wikidata.org/entity/Q4537269
http://www.wikidata.org/entity/Q6382444	http://www.wikidata.org/entity/Q4536504
http://www.wikidata.org/entity/Q8050607	http://www.wikidata.org/entity/Q4536504
http://www.wikidata.org/entity/Q8068685	http://www.wikidata.org/entity/Q4536504
http://www.wikidata.org/entity/Q11003832	http://www.wikidata.org/entity/Q4536504
http://www.wikidata.org/entity/Q20470489	http://www.wikidata.org/entity/Q4537269
http://www.wikidata.org/entity/Q13268	http://www.wikidata.org/entity/Q4154122
http://www.wikidata.org/entity/Q34928	http://www.wikidata.org/entity/Q4143043
http://www.wikidata.org/entity/Q35481	http://www.wikidata.org/entity/Q4143043
http://www.wikidata.org/entity/Q2591288	http://www.wikidata.org/entity/Q4154122
http://www.wikidata.org/entity/Q3033570	http://www.wikidata.org/entity/Q4154122
http://www.wikidata.org/entity/Q4998124	http://www.wikidata.org/entity/Q4383836
http://www.wikidata.org/entity/Q5285274	http://www.wikidata.org/entity/Q4383836
http://www.wikidata.org/entity/Q5619801	http://www.wikidata.org/entity/Q4383836
http://www.wikidata.org/entity/Q6960662	http://www.wikidata.org/entity/Q4383836
http://www.wikidata.org/entity/Q1671647	http://www.wikidata.org/entity/Q4126517
http://www.wikidata.org/entity/Q64362987	http://www.wikidata.org/entity/Q4126517
http://www.wikidata.org/entity/Q64427348	http://www.wikidata.org/entity/Q4126517
http://www.wikidata.org/entity/Q15614922	http://www.wikidata.org/entity/Q4342401
http://www.wikidata.org/entity/Q12683226	http://www.wikidata.org/entity/Q4264884
http://www.wikidata.org/entity/Q12952778	http://www.wikidata.org/entity/Q4264884
http://www.wikidata.org/entity/Q5111	http://www.wikidata.org/entity/Q4663617
http://www.wikidata.org/entity/Q8752	http://www.wikidata.org/entity/Q4669240
http://www.wikidata.org/entity/Q27567	http://www.wikidata.org/entity/Q4663617
http://www.wikidata.org/entity/Q108045222	http://www.wikidata.org/entity/Q4663617
http://www.wikidata.org/entity/Q7251831	http://www.wikidata.org/entity/Q4663617
http://www.wikidata.org/entity/Q2039396	http://www.wikidata.org/entity/Q4294095
http://www.wikidata.org/entity/Q2083197	http://www.wikidata.org/entity/Q4294095
http://www.wikidata.org/entity/Q2332841	http://www.wikidata.org/entity/Q4294095
http://www.wikidata.org/entity/Q3915692	http://www.wikidata.org/entity/Q4294095
http://www.wikidata.org/entity/Q6202435	http://www.wikidata.org/entity/Q4294095
http://www.wikidata.org/entity/Q3295916	http://www.wikidata.org/entity/Q4536460
http://www.wikidata.org/entity/Q7021832	http://www.wikidata.org/entity/Q4536460
http://www.wikidata.org/entity/Q56458	http://www.wikidata.org/entity/Q4767739
http://www.wikidata.org/entity/Q56735	http://www.wikidata.org/entity/Q4767739
http://www.wikidata.org/entity/Q11732596	http://www.wikidata.org/entity/Q4767739
http://www.wikidata.org/entity/Q34736	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q35584	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q35590	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q35626	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q36618	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q36625	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q3502244	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q3914381	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q3914402	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q3914423	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q3914439	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q3914482	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q3914492	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q3915391	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q3915395	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q3915448	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q11932244	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q12626594	http://www.wikidata.org/entity/Q4108624
http://www.wikidata.org/entity/Q33575	http://www.wikidata.org/entity/Q4494894
http://www.wikidata.org/entity/Q34139	http://www.wikidata.org/entity/Q4494894
http://www.wikidata.org/entity/Q34224	http://www.wikidata.org/entity/Q4494894
http://www.wikidata.org/entity/Q16646278	http://www.wikidata.org/entity/Q4494894
http://www.wikidata.org/entity/Q241904	http://www.wikidata.org/entity/Q4221128
http://www.wikidata.org/entity/Q3408878	http://www.wikidata.org/entity/Q4221128
http://www.wikidata.org/entity/Q2591320	http://www.wikidata.org/entity/Q4205849
http://www.wikidata.org/entity/Q3053283	http://www.wikidata.org/entity/Q4205849
http://www.wikidata.org/entity/Q5527738	http://www.wikidata.org/entity/Q4577633
http://www.wikidata.org/entity/Q6799816	http://www.wikidata.org/entity/Q4403672
http://www.wikidata.org/entity/Q7960682	http://www.wikidata.org/entity/Q4403672
http://www.wikidata.org/entity/Q29292	http://www.wikidata.org/entity/Q4746001
http://www.wikidata.org/entity/Q33361	http://www.wikidata.org/entity/Q4901727
http://www.wikidata.org/entity/Q33413	http://www.wikidata.org/entity/Q4901727
http://www.wikidata.org/entity/Q35013	http://www.wikidata.org/entity/Q4894642
http://www.wikidata.org/entity/Q2731717	http://www.wikidata.org/entity/Q4901727
http://www.wikidata.org/entity/Q2894198	http://www.wikidata.org/entity/Q4891017
http://www.wikidata.org/entity/Q3038653	http://www.wikidata.org/entity/Q4891017
http://www.wikidata.org/entity/Q3229263	http://www.wikidata.org/entity/Q4891017
http://www.wikidata.org/entity/Q3229318	http://www.wikidata.org/entity/Q4891017
http://www.wikidata.org/entity/Q3336135	http://www.wikidata.org/entity/Q4891017
http://www.wikidata.org/entity/Q3507990	http://www.wikidata.org/entity/Q4891017
http://www.wikidata.org/entity/Q3915355	http://www.wikidata.org/entity/Q4894642
http://www.wikidata.org/entity/Q3915392	http://www.wikidata.org/entity/Q4894642
http://www.wikidata.org/entity/Q4891018	http://www.wikidata.org/entity/Q4891017
http://www.wikidata.org/entity/Q4901729	http://www.wikidata.org/entity/Q4901727
http://www.wikidata.org/entity/Q6729706	http://www.wikidata.org/entity/Q4901727
http://www.wikidata.org/entity/Q7136554	http://www.wikidata.org/entity/Q4901727
http://www.wikidata.org/entity/Q12953513	http://www.wikidata.org/entity/Q4901727
http://www.wikidata.org/entity/Q12953774	http://www.wikidata.org/entity/Q4901727
http://www.wikidata.org/entity/Q12953854	http://www.wikidata.org/entity/Q4901727
http://www.wikidata.org/entity/Q21403317	http://www.wikidata.org/entity/Q4901727
http://www.wikidata.org/entity/Q56640	http://www.wikidata.org/entity/Q4418344
http://www.wikidata.org/entity/Q3516013	http://www.wikidata.org/entity/Q4418344
http://www.wikidata.org/entity/Q21644681	http://www.wikidata.org/entity/Q4418344
http://www.wikidata.org/entity/Q11207813	http://www.wikidata.org/entity/Q4751795
http://www.wikidata.org/entity/Q13593518	http://www.wikidata.org/entity/Q4751795
http://www.wikidata.org/entity/Q17014575	http://www.wikidata.org/entity/Q4764288
http://www.wikidata.org/entity/Q56688	http://www.wikidata.org/entity/Q4705835
http://www.wikidata.org/entity/Q6363253	http://www.wikidata.org/entity/Q4705835
http://www.wikidata.org/entity/Q1767941	http://www.wikidata.org/entity/Q4784071
http://www.wikidata.org/entity/Q3327389	http://www.wikidata.org/entity/Q4784071
http://www.wikidata.org/entity/Q3507881	http://www.wikidata.org/entity/Q4784223
http://www.wikidata.org/entity/Q3507895	http://www.wikidata.org/entity/Q4784223
http://www.wikidata.org/entity/Q3508044	http://www.wikidata.org/entity/Q4784223
http://www.wikidata.org/entity/Q3508123	http://www.wikidata.org/entity/Q4784071
http://www.wikidata.org/entity/Q4670715	http://www.wikidata.org/entity/Q4784223
http://www.wikidata.org/entity/Q4753480	http://www.wikidata.org/entity/Q4783702
http://www.wikidata.org/entity/Q6380709	http://www.wikidata.org/entity/Q4784071
http://www.wikidata.org/entity/Q6385445	http://www.wikidata.org/entity/Q4780046
http://www.wikidata.org/entity/Q6522465	http://www.wikidata.org/entity/Q4780046
http://www.wikidata.org/entity/Q6693295	http://www.wikidata.org/entity/Q4784071
http://www.wikidata.org/entity/Q6964416	http://www.wikidata.org/entity/Q4783702
http://www.wikidata.org/entity/Q10412317	http://www.wikidata.org/entity/Q4784071
http://www.wikidata.org/entity/Q12645549	http://www.wikidata.org/entity/Q4784071
http://www.wikidata.org/entity/Q16887371	http://www.wikidata.org/entity/Q4783702
http://www.wikidata.org/entity/Q50927229	http://www.wikidata.org/entity/Q4783702
http://www.wikidata.org/entity/Q24705465	http://www.wikidata.org/entity/Q4209031
http://www.wikidata.org/entity/Q7495993	http://www.wikidata.org/entity/Q4830163
http://www.wikidata.org/entity/Q7966922	http://www.wikidata.org/entity/Q4830163
http://www.wikidata.org/entity/Q749720	http://www.wikidata.org/entity/Q4921933
http://www.wikidata.org/entity/Q1023641	http://www.wikidata.org/entity/Q4921933
http://www.wikidata.org/entity/Q3027879	http://www.wikidata.org/entity/Q4921933
http://www.wikidata.org/entity/Q5330390	http://www.wikidata.org/entity/Q4919920
http://www.wikidata.org/entity/Q7058885	http://www.wikidata.org/entity/Q4919920
http://www.wikidata.org/entity/Q7187991	http://www.wikidata.org/entity/Q4919920
http://www.wikidata.org/entity/Q7988202	http://www.wikidata.org/entity/Q4919920
http://www.wikidata.org/entity/Q1815205	http://www.wikidata.org/entity/Q4467010
http://www.wikidata.org/entity/Q2669157	http://www.wikidata.org/entity/Q4467010
http://www.wikidata.org/entity/Q3441762	http://www.wikidata.org/entity/Q4467010
http://www.wikidata.org/entity/Q35034	http://www.wikidata.org/entity/Q4737355
http://www.wikidata.org/entity/Q35300	http://www.wikidata.org/entity/Q4737355
http://www.wikidata.org/entity/Q36265	http://www.wikidata.org/entity/Q4737355
http://www.wikidata.org/entity/Q3915338	http://www.wikidata.org/entity/Q4737355
http://www.wikidata.org/entity/Q7568236	http://www.wikidata.org/entity/Q4737355
http://www.wikidata.org/entity/Q11011389	http://www.wikidata.org/entity/Q4737355
http://www.wikidata.org/entity/Q56447	http://www.wikidata.org/entity/Q4842589
http://www.wikidata.org/entity/Q56452	http://www.wikidata.org/entity/Q4842528
http://www.wikidata.org/entity/Q56796	http://www.wikidata.org/entity/Q4841948
http://www.wikidata.org/entity/Q641720	http://www.wikidata.org/entity/Q4841948
http://www.wikidata.org/entity/Q2625410	http://www.wikidata.org/entity/Q4842528
http://www.wikidata.org/entity/Q3914455	http://www.wikidata.org/entity/Q4841948
http://www.wikidata.org/entity/Q5374265	http://www.wikidata.org/entity/Q4837522
http://www.wikidata.org/entity/Q6782966	http://www.wikidata.org/entity/Q4837522
http://www.wikidata.org/entity/Q7454834	http://www.wikidata.org/entity/Q4837522
http://www.wikidata.org/entity/Q7972975	http://www.wikidata.org/entity/Q4842589
http://www.wikidata.org/entity/Q16880516	http://www.wikidata.org/entity/Q4842589
http://www.wikidata.org/entity/Q16882415	http://www.wikidata.org/entity/Q4842589
http://www.wikidata.org/entity/Q25894163	http://www.wikidata.org/entity/Q4837522
http://www.wikidata.org/entity/Q3438444	http://www.wikidata.org/entity/Q4931250
http://www.wikidata.org/entity/Q3441375	http://www.wikidata.org/entity/Q4931250
http://www.wikidata.org/entity/Q4869303	http://www.wikidata.org/entity/Q4931250
http://www.wikidata.org/entity/Q6370438	http://www.wikidata.org/entity/Q4931250
http://www.wikidata.org/entity/Q6428450	http://www.wikidata.org/entity/Q4931250
http://www.wikidata.org/entity/Q6428591	http://www.wikidata.org/entity/Q4931250
http://www.wikidata.org/entity/Q7070876	http://www.wikidata.org/entity/Q4931250
http://www.wikidata.org/entity/Q11129517	http://www.wikidata.org/entity/Q4931250
http://www.wikidata.org/entity/Q6127418	http://www.wikidata.org/entity/Q3915038
http://www.wikidata.org/entity/Q35401	http://www.wikidata.org/entity/Q5061668
http://www.wikidata.org/entity/Q252411	http://www.wikidata.org/entity/Q5061988
http://www.wikidata.org/entity/Q2842468	http://www.wikidata.org/entity/Q5061988
http://www.wikidata.org/entity/Q3259216	http://www.wikidata.org/entity/Q5061988
http://www.wikidata.org/entity/Q3398324	http://www.wikidata.org/entity/Q5061988
http://www.wikidata.org/entity/Q5382401	http://www.wikidata.org/entity/Q5061988
http://www.wikidata.org/entity/Q6653424	http://www.wikidata.org/entity/Q5061988
http://www.wikidata.org/entity/Q6743068	http://www.wikidata.org/entity/Q5061988
http://www.wikidata.org/entity/Q7313900	http://www.wikidata.org/entity/Q5061988
http://www.wikidata.org/entity/Q12645545	http://www.wikidata.org/entity/Q5061668
http://www.wikidata.org/entity/Q16935551	http://www.wikidata.org/entity/Q5061988
http://www.wikidata.org/entity/Q16945580	http://www.wikidata.org/entity/Q5061668
http://www.wikidata.org/entity/Q19571396	http://www.wikidata.org/entity/Q5061668
http://www.wikidata.org/entity/Q25060438	http://www.wikidata.org/entity/Q5061988
http://www.wikidata.org/entity/Q25060451	http://www.wikidata.org/entity/Q5061988
http://www.wikidata.org/entity/Q56261010	http://www.wikidata.org/entity/Q5061988
http://www.wikidata.org/entity/Q34815	http://www.wikidata.org/entity/Q4887065
http://www.wikidata.org/entity/Q34954	http://www.wikidata.org/entity/Q4887065
http://www.wikidata.org/entity/Q35087	http://www.wikidata.org/entity/Q4887065
http://www.wikidata.org/entity/Q36276	http://www.wikidata.org/entity/Q4887065
http://www.wikidata.org/entity/Q2874658	http://www.wikidata.org/entity/Q4881750
http://www.wikidata.org/entity/Q3515058	http://www.wikidata.org/entity/Q4869303
http://www.wikidata.org/entity/Q3914467	http://www.wikidata.org/entity/Q4887065
http://www.wikidata.org/entity/Q3914470	http://www.wikidata.org/entity/Q4887065
http://www.wikidata.org/entity/Q3914930	http://www.wikidata.org/entity/Q4887065
http://www.wikidata.org/entity/Q4887064	http://www.wikidata.org/entity/Q4887065
http://www.wikidata.org/entity/Q6362818	http://www.wikidata.org/entity/Q4869303
http://www.wikidata.org/entity/Q6863842	http://www.wikidata.org/entity/Q4881750
http://www.wikidata.org/entity/Q7022266	http://www.wikidata.org/entity/Q4869303
http://www.wikidata.org/entity/Q7124357	http://www.wikidata.org/entity/Q4869303
http://www.wikidata.org/entity/Q11222271	http://www.wikidata.org/entity/Q4881750
http://www.wikidata.org/entity/Q36230	http://www.wikidata.org/entity/Q5132273
http://www.wikidata.org/entity/Q56706	http://www.wikidata.org/entity/Q5132273
http://www.wikidata.org/entity/Q3217510	http://www.wikidata.org/entity/Q5132273
http://www.wikidata.org/entity/Q34101	http://www.wikidata.org/entity/Q4948532
http://www.wikidata.org/entity/Q2520657	http://www.wikidata.org/entity/Q4948532
http://www.wikidata.org/entity/Q5340184	http://www.wikidata.org/entity/Q4947122
http://www.wikidata.org/entity/Q6442073	http://www.wikidata.org/entity/Q4948532
http://www.wikidata.org/entity/Q7488659	http://www.wikidata.org/entity/Q4948532
http://www.wikidata.org/entity/Q10961665	http://www.wikidata.org/entity/Q4948532
http://www.wikidata.org/entity/Q36158	http://www.wikidata.org/entity/Q4699526
http://www.wikidata.org/entity/Q105325459	http://www.wikidata.org/entity/Q4699526
http://www.wikidata.org/entity/Q257829	http://www.wikidata.org/entity/Q4701277
http://www.wikidata.org/entity/Q5950982	http://www.wikidata.org/entity/Q4699526
